clip_rgb_fraction,felt_far_hp,felt_far_std,felt_near_hp,felt_near_std,frame,frame_mad_320,highpass_abs_native,laplacian_var_native,mean_luma,sample,time_s,wall_hp,wall_std
0.04790963837594697,,,,,58,4.5282769203186035,2.2201266288757324,159.29360961914062,119.79718780517578,P01,2.4166666666666665,,
0.047918146306818184,,,,,59,4.056926727294922,2.2091715335845947,160.39218139648438,119.6867904663086,P01,2.4583333333333335,,
0.04964636600378788,,,,,60,3.824492931365967,2.236886501312256,164.04452514648438,119.32479858398438,P01,2.5,,
0.04856215968276515,,,,,61,4.7000346183776855,2.2160630226135254,162.21954345703125,119.37823486328125,P01,2.5416666666666665,,
0.04723455255681818,,,,,62,4.485055446624756,2.182452917098999,156.9774932861328,119.52991485595703,P01,2.5833333333333335,,
0.04898311730587121,,,,,63,4.117730140686035,2.2500603199005127,164.59097290039062,119.26585388183594,P01,2.625,,
0.05008766867897727,,,,,64,3.9422640800476074,2.2563931941986084,163.46047973632812,119.01594543457031,P01,2.6666666666666665,,
0.04932898319128788,,,,,65,4.885731220245361,2.2411742210388184,156.45408630371094,119.14019775390625,P01,2.7083333333333335,,
0.048478560014204544,,,,,66,4.6081156730651855,2.2366862297058105,153.15829467773438,119.31216430664062,P01,2.75,,
0.04996041962594697,,,,,67,4.4308247566223145,2.2431366443634033,153.6580047607422,119.2073974609375,P01,2.7916666666666665,,
0.0518798828125,,,,,68,4.229436874389648,2.25927996635437,156.1291961669922,118.91022491455078,P01,2.8333333333333335,,
0.051695297703598486,,,,,69,4.848853588104248,2.3363051414489746,170.0781707763672,118.86940002441406,P01,2.875,,
0.05125621448863636,,,,,70,4.049495220184326,2.363762140274048,176.135009765625,119.03564453125,P01,2.9166666666666665,,
0.050804184422348485,,,,,71,3.9479804039001465,2.36098575592041,178.82139587402344,119.10509490966797,P01,2.9583333333333335,,
0.05214399857954546,,,,,72,3.813281297683716,2.3987345695495605,184.9045867919922,118.91288757324219,P01,3.0,,
0.05077903053977273,,,,,73,4.674771308898926,2.348548173904419,176.77378845214844,119.03487396240234,P01,3.0416666666666665,,
0.049583111387310606,,,,,74,4.24223518371582,2.2952544689178467,169.07650756835938,119.36583709716797,P01,3.0833333333333335,,
0.04953872218276515,,,,,75,3.696669816970825,2.2670722007751465,165.34078979492188,119.47112274169922,P01,3.125,,
0.05030406605113636,,,,,76,3.3907980918884277,2.2724783420562744,167.74838256835938,119.3477783203125,P01,3.1666666666666665,,
0.04942626953125,,,,,77,4.120357036590576,2.31437087059021,173.8160400390625,119.28831481933594,P01,3.2083333333333335,,
0.048600260416666666,,,,,78,3.58270263671875,2.349602699279785,173.9917449951172,119.35301971435547,P01,3.25,,
0.047165749289772727,,,,,79,3.389389753341675,2.3458826541900635,172.5975799560547,119.52244567871094,P01,3.2916666666666665,,
0.048436760179924244,,,,,80,2.9173316955566406,2.374194860458374,173.6973419189453,119.36642456054688,P01,3.3333333333333335,,
0.04653653231534091,,,,,81,3.6459338665008545,2.3624017238616943,176.60581970214844,119.38297271728516,P01,3.375,,
0.04555701053503788,,,,,82,2.8713412284851074,2.3861241340637207,179.68804931640625,119.24346923828125,P01,3.4166666666666665,,
0.046702252012310604,,,,,83,2.599527359008789,2.3849892616271973,179.18643188476562,119.09796142578125,P01,3.4583333333333335,,
0.047236032196969695,,,,,84,2.338104724884033,2.389155626296997,179.2378692626953,118.85215759277344,P01,3.5,,
0.04569831616950758,,,,,85,3.604085922241211,2.432159662246704,187.43145751953125,119.02100372314453,P01,3.5416666666666665,,
0.044770581794507575,,,,,86,2.7865068912506104,2.4511547088623047,187.496826171875,119.21919250488281,P01,3.5833333333333335,,
0.04533210523200758,,,,,87,2.4919233322143555,2.4804930686950684,192.21432495117188,119.23066711425781,P01,3.625,,
0.04649991122159091,,,,,88,2.1901023387908936,2.4972801208496094,192.11175537109375,119.05274963378906,P01,3.6666666666666665,,
0.045201526988636366,,,,,89,3.1054089069366455,2.4604251384735107,186.47952270507812,118.81427001953125,P01,3.7083333333333335,,
0.04401966441761364,,,,,90,2.2980589866638184,2.433680295944214,180.1598358154297,118.78376007080078,P01,3.75,,
0.04419574159564394,,,,,91,2.2331631183624268,2.421584367752075,176.84193420410156,118.6475830078125,P01,3.7916666666666665,,
0.044611520478219695,,,,,92,1.9448020458221436,2.3997061252593994,170.637939453125,118.45069885253906,P01,3.8333333333333335,,
0.044499807646780305,,,,,93,3.2161877155303955,2.422844648361206,181.66070556640625,118.25447082519531,P01,3.875,,
0.04407848011363636,,,,,94,2.5508410930633545,2.453626871109009,190.80154418945312,118.2127685546875,P01,3.9166666666666665,,
0.043568744081439396,,,,,95,2.1332974433898926,2.4635062217712402,194.20347595214844,118.28777313232422,P01,3.9583333333333335,,
0.0444143584280303,,,,,96,1.885785460472107,2.468127489089966,192.56423950195312,118.00071716308594,P01,4.0,,
0.029700816761363637,0.8376827239990234,9.378070831298828,0.37775999307632446,3.5096662044525146,0,0.0,0.6089462041854858,17.15607261657715,102.58023834228516,P02,0.0,0.29004910588264465,7.01861047744751
0.029682691169507575,0.8560218214988708,9.382752418518066,0.3913526237010956,3.3850526809692383,1,0.5560169816017151,0.612118661403656,16.966651916503906,102.71212768554688,P02,0.041666666666666664,0.27539747953414917,6.993599891662598
0.030576393821022726,0.8766542077064514,9.500458717346191,0.40123268961906433,3.281520366668701,2,0.590380847454071,0.6146875023841858,17.768476486206055,102.7528076171875,P02,0.08333333333333333,0.2633250653743744,6.958779811859131
0.031083910392992423,0.8603237867355347,9.553524017333984,0.3954741656780243,3.2549920082092285,3,0.485000878572464,0.6057468056678772,16.8220157623291,102.72583770751953,P02,0.125,0.251694917678833,6.936110496520996
0.03308142459753788,0.8734155297279358,9.504303932189941,0.3898290693759918,3.258730173110962,4,0.5334550142288208,0.6027678847312927,16.285978317260742,102.56349182128906,P02,0.16666666666666666,0.24277323484420776,6.931880474090576
0.03265121922348485,0.8445528745651245,9.688748359680176,0.392747700214386,3.3619613647460938,5,1.2504061460494995,0.6061115860939026,15.558564186096191,102.86717224121094,P02,0.20833333333333334,0.2619299292564392,6.9758453369140625
0.031675766453598486,0.8704363703727722,9.784584045410156,0.3935168385505676,3.4017794132232666,6,1.0677868127822876,0.6104714274406433,15.553369522094727,103.04450988769531,P02,0.25,0.26114895939826965,6.973762512207031
0.0321829131155303,0.8867459297180176,9.909826278686523,0.39338386058807373,3.4067952632904053,7,0.765349805355072,0.6097068786621094,15.284032821655273,102.94470977783203,P02,0.2916666666666667,0.2599610388278961,6.979960918426514
0.03494429154829545,0.9107938408851624,9.914484977722168,0.3982008099555969,3.416372060775757,8,0.9103127121925354,0.6183890104293823,16.13115692138672,102.51575469970703,P02,0.3333333333333333,0.25426405668258667,6.976560592651367
0.036487556226325754,0.8844534158706665,10.02937126159668,0.3931546211242676,3.4795875549316406,9,1.6553411483764648,0.6137198209762573,16.671119689941406,102.38350677490234,P02,0.375,0.26110973954200745,6.9984025955200195
0.03710863517992424,0.8885079622268677,10.042781829833984,0.38980749249458313,3.4479589462280273,10,1.2615145444869995,0.6181540489196777,17.13649559020996,102.16220092773438,P02,0.4166666666666667,0.2552628219127655,6.976937770843506
0.03491025982481061,0.9031906723976135,10.166524887084961,0.3847583532333374,3.4293694496154785,11,1.3193637132644653,0.6176822781562805,16.493026733398438,102.09939575195312,P02,0.4583333333333333,0.24987544119358063,6.983975410461426
0.03973980527935606,0.9343906044960022,10.156412124633789,0.40359556674957275,4.242766380310059,12,1.5272105932235718,0.6303094625473022,17.854585647583008,101.67150115966797,P02,0.5,0.24106724560260773,6.977718830108643
0.042922141335227273,0.9087161421775818,10.171292304992676,0.49811917543411255,25.880657196044922,13,2.4800946712493896,0.6302925944328308,17.776445388793945,101.53746795654297,P02,0.5416666666666666,0.2628730237483978,6.985266208648682
0.04074818004261364,0.9103691577911377,10.178691864013672,0.5393097996711731,38.092281341552734,14,2.026207447052002,0.6367374062538147,17.530078887939453,101.59290313720703,P02,0.5833333333333334,0.2705281674861908,6.941623210906982
0.03801676432291667,0.9267993569374084,10.262815475463867,0.4572516083717346,37.44679641723633,15,2.2377264499664307,0.6399285197257996,18.54791259765625,101.40235137939453,P02,0.625,0.26552093029022217,6.95454740524292
0.04210833925189394,0.9445574879646301,10.273519515991211,0.4836672246456146,39.02973175048828,16,1.918359398841858,0.651309609413147,18.904701232910156,101.25802612304688,P02,0.6666666666666666,0.25758737325668335,6.9416184425354
0.047562662760416666,0.9502805471420288,10.199596405029297,0.5269801616668701,37.064815521240234,17,3.155503034591675,0.6646471619606018,19.433988571166992,100.96577453613281,P02,0.7083333333333334,0.2778640389442444,6.932758331298828
0.04476355350378788,0.9505149126052856,10.225200653076172,0.5141870975494385,19.969236373901367,18,2.9584262371063232,0.6721904277801514,19.191299438476562,100.87786102294922,P02,0.75,0.27970564365386963,6.931090354919434
0.043512887665719695,0.9799039363861084,10.33117389678955,0.4098459482192993,7.073410511016846,19,2.482213258743286,0.6656503677368164,18.940359115600586,100.7099609375,P02,0.7916666666666666,0.2748289704322815,6.951292991638184
0.04515306877367424,1.0329655408859253,10.344956398010254,0.41187795996665955,4.261184215545654,20,2.3156826496124268,0.6824259757995605,20.231250762939453,100.75483703613281,P02,0.8333333333333334,0.2680076062679291,6.963790416717529
0.04816746567234848,1.0059317350387573,10.330951690673828,0.41413450241088867,3.204113721847534,21,4.8087158203125,0.6837823390960693,20.180097579956055,101.19096374511719,P02,0.875,0.2826540768146515,7.013020038604736
0.04351732658617424,1.0276612043380737,10.485372543334961,0.4301975965499878,3.1166248321533203,22,4.349981307983398,0.6867278218269348,20.183469772338867,100.9052734375,P02,0.9166666666666666,0.27644771337509155,6.990694046020508
0.04057469223484848,0.9939318299293518,10.620160102844238,0.42960965633392334,3.1420438289642334,23,3.6342673301696777,0.6747651696205139,19.24066925048828,101.61811065673828,P02,0.9583333333333334,0.2787744104862213,6.978023529052734
0.040441154711174244,0.9714741110801697,10.835972785949707,0.4324055314064026,3.166229248046875,24,3.1560025215148926,0.6673427224159241,18.171005249023438,102.02571105957031,P02,1.0,0.2796601951122284,6.9771952629089355
0.03981489701704546,0.9996108412742615,10.615728378295898,0.45231810212135315,3.093116521835327,25,4.546972751617432,0.66324782371521,18.835432052612305,102.48468780517578,P02,1.0416666666666667,0.28525111079216003,7.012018203735352
0.0407785126657197,0.9787048697471619,10.599355697631836,0.4489312171936035,3.0396671295166016,26,3.936352491378784,0.6582013368606567,18.856201171875,102.2348403930664,P02,1.0833333333333333,0.283809095621109,6.958732604980469
0.03594785748106061,1.009110927581787,10.517847061157227,0.45879530906677246,3.045050621032715,27,1.7063665390014648,0.6589987874031067,18.165254592895508,102.53669738769531,P02,1.125,0.28433001041412354,6.960272312164307
0.028169019294507575,0.9942486882209778,10.472003936767578,0.44635850191116333,3.0602948665618896,28,1.1824541091918945,0.6532129645347595,17.640148162841797,103.18143463134766,P02,1.1666666666666667,0.28662100434303284,6.9472246170043945
0.02648296934185606,0.9906027317047119,10.247843742370605,0.44668564200401306,3.1526119709014893,29,0.8174505233764648,0.6499813199043274,17.15538215637207,103.40652465820312,P02,1.2083333333333333,0.2830556631088257,7.03179407119751
0.026710094105113637,0.9852566719055176,10.322187423706055,0.4513229429721832,3.16928768157959,30,0.27832475304603577,0.6495398879051208,17.025619506835938,103.3240737915039,P02,1.25,0.27708911895751953,7.032520294189453
0.02701342033617424,1.006408452987671,10.23161506652832,0.45653390884399414,3.1880898475646973,31,0.21017400920391083,0.6564668416976929,17.678688049316406,103.18328094482422,P02,1.2916666666666667,0.2696157991886139,7.044280052185059
0.02677371863162879,0.9807727336883545,10.286688804626465,0.4460866451263428,3.2272791862487793,32,0.12823042273521423,0.6506778597831726,17.366918563842773,103.2090072631836,P02,1.3333333333333333,0.27360692620277405,7.0309038162231445
0.026744125828598486,0.9790170788764954,10.262290000915527,0.4409032464027405,3.1905479431152344,33,0.49397528171539307,0.6558436751365662,17.766769409179688,102.9552001953125,P02,1.375,0.27541011571884155,6.983156681060791
0.026877663352272728,0.9964808821678162,10.392980575561523,0.4468170702457428,3.1328835487365723,34,0.2971058189868927,0.6588305234909058,17.982830047607422,102.86898040771484,P02,1.4166666666666667,0.2697616517543793,6.916352272033691
0.02706927675189394,1.0087506771087646,10.36469554901123,0.455782413482666,3.116297721862793,35,0.1651822179555893,0.6636033654212952,18.451780319213867,102.74881744384766,P02,1.4583333333333333,0.25923895835876465,6.902047157287598
0.02676410097064394,0.9804036021232605,10.373868942260742,0.45184090733528137,3.1089658737182617,36,0.09795365482568741,0.6595512628555298,18.128877639770508,102.76083374023438,P02,1.5,0.260295033454895,6.905977249145508
0.02677075935132576,0.962253987789154,10.360407829284668,0.43504106998443604,3.0368905067443848,37,0.3938887119293213,0.6484875679016113,17.2984676361084,102.89408874511719,P02,1.5416666666666667,0.2673336863517761,6.885926246643066
0.026875443892045454,0.9778177738189697,10.384477615356445,0.44915643334388733,3.0390408039093018,38,0.18226540088653564,0.6523321866989136,17.324012756347656,102.87798309326172,P02,1.5833333333333333,0.2658955454826355,6.878061294555664
0.027085922703598483,0.9877026677131653,10.35570240020752,0.4573788642883301,3.0407495498657227,39,0.12015935778617859,0.6552184224128723,17.4562931060791,102.81759643554688,P02,1.625,0.26153939962387085,6.869792938232422
0.026885061553030304,0.9716467261314392,10.342903137207031,0.452316552400589,3.045175313949585,40,0.08341064304113388,0.6528303623199463,17.245683670043945,102.82892608642578,P02,1.6666666666666667,0.26640018820762634,6.877098083496094
0.026903557054924244,0.9466644525527954,10.353424072265625,0.4422542452812195,3.023125171661377,41,0.38611283898353577,0.6432649493217468,16.751127243041992,102.91947937011719,P02,1.7083333333333333,0.2783152759075165,6.860055923461914
0.026920572916666666,0.9638992547988892,10.436629295349121,0.43613797426223755,2.9756829738616943,42,0.23341064155101776,0.6486865878105164,17.216835021972656,102.9446792602539,P02,1.75,0.2679702937602997,6.859480857849121
0.027021928267045456,0.9962589740753174,10.41793155670166,0.4452876150608063,2.9442999362945557,43,0.14149503409862518,0.6564599275588989,17.782819747924805,102.86734771728516,P02,1.7916666666666667,0.26404204964637756,6.847267150878906
0.02681588837594697,0.9730821847915649,10.41608715057373,0.43906378746032715,2.9327640533447266,44,0.14104780554771423,0.6543081402778625,17.595563888549805,102.8697280883789,P02,1.8333333333333333,0.268552303314209,6.810436725616455
0.026746345288825756,1.0019311904907227,10.550756454467773,0.433819979429245,2.9529998302459717,45,0.35702458024024963,0.6457986235618591,17.20353889465332,102.9923095703125,P02,1.875,0.2624203860759735,6.876462459564209
0.026878403172348485,1.0083216428756714,10.61841869354248,0.4462290108203888,2.9845705032348633,46,0.260009765625,0.6557044386863708,17.599340438842773,102.91873168945312,P02,1.9166666666666667,0.26240018010139465,6.85463285446167
0.027039683948863635,1.0276304483413696,10.575750350952148,0.45946723222732544,2.9934821128845215,47,0.18533824384212494,0.6606060862541199,18.01178741455078,102.81890869140625,P02,1.9583333333333333,0.25409823656082153,6.855490207672119
0.026865826231060607,1.0044974088668823,10.668386459350586,0.45394864678382874,3.021271228790283,48,0.16881325840950012,0.6590782999992371,17.715438842773438,102.81127166748047,P02,2.0,0.2652098834514618,6.89142370223999
0.02670972419507576,1.0060248374938965,10.524853706359863,0.4422845244407654,2.997326374053955,49,0.3873823583126068,0.6549797654151917,17.43474578857422,102.79594421386719,P02,2.0416666666666665,0.26824358105659485,6.892319202423096
0.026774828361742425,1.0211334228515625,10.509810447692871,0.4538249373435974,2.93603515625,50,0.3087868392467499,0.6615557074546814,17.74323844909668,102.76303100585938,P02,2.0833333333333335,0.2633591294288635,6.950286865234375
0.026958303740530303,1.0426404476165771,10.461459159851074,0.4638465344905853,2.944507598876953,51,0.2005138099193573,0.6664170622825623,18.227434158325195,102.65724182128906,P02,2.125,0.251151978969574,6.91719913482666
0.02676077178030303,1.0311912298202515,10.429826736450195,0.4593864679336548,2.9373903274536133,52,0.19171252846717834,0.6640175580978394,18.063852310180664,102.61140441894531,P02,2.1666666666666665,0.2514658570289612,6.895290374755859
0.02658987334280303,1.0277434587478638,10.387106895446777,0.45401886105537415,2.9808473587036133,53,0.4673428535461426,0.6641921997070312,18.159481048583984,102.56831359863281,P02,2.2083333333333335,0.25227776169776917,6.861138820648193
0.02673302852746212,1.023023009300232,10.421370506286621,0.46517214179039,2.993640422821045,54,0.23491211235523224,0.667367160320282,18.183340072631836,102.48283386230469,P02,2.25,0.2540057599544525,6.889019012451172
0.026951645359848484,1.0473344326019287,10.41689682006836,0.47519826889038086,3.029912233352661,55,0.22590221464633942,0.6754232048988342,18.829166412353516,102.3641357421875,P02,2.2916666666666665,0.24568817019462585,6.878425121307373
0.026796283143939392,1.0295040607452393,10.393141746520996,0.46708065271377563,3.041433095932007,56,0.13963179290294647,0.6710165739059448,18.579078674316406,102.35260772705078,P02,2.3333333333333335,0.2504066824913025,6.869701862335205
0.026612437855113635,1.03743314743042,10.336139678955078,0.45054373145103455,2.971964120864868,57,0.5401811003684998,0.6705853343009949,18.515403747558594,102.0880126953125,P02,2.375,0.2500545382499695,6.957921504974365
0.026701216264204547,1.0416901111602783,10.358418464660645,0.46392911672592163,2.980034112930298,58,0.3794289231300354,0.6785666942596436,18.764347076416016,101.89317321777344,P02,2.4166666666666665,0.2555729150772095,6.9199700355529785
0.026882102272727273,1.0520457029342651,10.31839370727539,0.46761032938957214,2.9612650871276855,59,0.24115988612174988,0.6822131276130676,19.1075496673584,101.7329330444336,P02,2.4583333333333335,0.246149480342865,6.921741485595703
0.02681847774621212,1.0233370065689087,10.322468757629395,0.46175211668014526,2.952345848083496,60,0.21271418035030365,0.678765594959259,18.752405166625977,101.67230224609375,P02,2.5,0.2608368694782257,6.832919120788574
0.026722301136363636,1.0167587995529175,10.305951118469238,0.4504663348197937,2.8908092975616455,61,0.4178122878074646,0.6646122336387634,18.018535614013672,101.69974517822266,P02,2.5416666666666665,0.25006482005119324,6.792064666748047
0.02697199041193182,1.0256258249282837,10.331631660461426,0.4641711711883545,2.8721401691436768,62,0.34584516286849976,0.6718195080757141,18.38205337524414,101.57067108154297,P02,2.5833333333333335,0.2466059774160385,6.681972503662109
0.027180619673295454,1.050691843032837,10.2987642288208,0.46855834126472473,2.883681535720825,63,0.24282003939151764,0.6763930320739746,18.908931732177734,101.42285919189453,P02,2.625,0.2453264743089676,6.743299961090088
0.027058919270833332,1.0352036952972412,10.327413558959961,0.4652528166770935,2.892289161682129,64,0.16582919657230377,0.6791127920150757,18.838937759399414,101.36470031738281,P02,2.6666666666666665,0.26899096369743347,6.682662010192871
0.026812189275568183,1.0246171951293945,10.307465553283691,0.4443095326423645,2.852018356323242,65,0.4772438704967499,0.6654536724090576,18.260318756103516,101.46533966064453,P02,2.7083333333333335,0.2734176814556122,6.980151176452637
0.027027846827651514,1.018066644668579,10.380411148071289,0.45584753155708313,2.878955125808716,66,0.30500489473342896,0.6688392162322998,18.27977180480957,101.38465118408203,P02,2.75,0.2681448757648468,7.184149265289307
0.027132531368371213,1.0264503955841064,10.339791297912598,0.4699808657169342,2.8558151721954346,67,0.23199906945228577,0.6723792552947998,18.64674186706543,101.29801177978516,P02,2.7916666666666665,0.25667083263397217,7.275692939758301
0.026944247159090908,1.0150336027145386,10.38569450378418,0.46574389934539795,2.8619062900543213,68,0.33159178495407104,0.6823675036430359,19.218196868896484,101.28730773925781,P02,2.8333333333333335,0.2767629325389862,7.292470932006836
0.02678259647253788,1.030173659324646,10.358989715576172,0.45647895336151123,2.8775570392608643,69,0.5106534361839294,0.6813579201698303,19.1859188079834,101.3425064086914,P02,2.875,0.2690782845020294,7.255645751953125
0.026817368016098485,1.0149462223052979,10.43684196472168,0.4572870135307312,2.886784553527832,70,0.43774303793907166,0.6840652227401733,18.98434829711914,101.30675506591797,P02,2.9166666666666665,0.2711135149002075,7.210272789001465
0.027009721235795453,1.0290802717208862,10.433422088623047,0.47508522868156433,2.886256456375122,71,0.43836671113967896,0.6881586313247681,19.371023178100586,101.19710540771484,P02,2.9583333333333335,0.2610851526260376,7.179171562194824
0.026872484611742423,1.0389461517333984,10.476268768310547,0.47412699460983276,2.901763677597046,72,0.5320956110954285,0.6993963122367859,19.744461059570312,101.04232788085938,P02,3.0,0.2889958918094635,7.121062278747559
0.026869525331439395,1.0312989950180054,10.311996459960938,0.4672972559928894,2.918269634246826,73,0.7342274188995361,0.6989041566848755,19.731918334960938,101.02908325195312,P02,3.0416666666666665,0.27681416273117065,6.993444919586182
0.026956454190340907,1.0249286890029907,10.451355934143066,0.46953085064888,2.9137423038482666,74,0.6940340995788574,0.7002770304679871,19.446151733398438,100.99484252929688,P02,3.0833333333333335,0.2769240438938141,6.7401275634765625
